id,發佈統計日期,縣市,群組,第1劑,第2劑,加強劑,追加劑
5339,2022-05-16,桃園市,65歲以上,88.70,84.70,0.80,75.50
5338,2022-05-16,桃園市,65-74歲,91.10,88.00,0.80,79.80
5337,2022-05-16,桃園市,50-64歲,91.10,87.00,0.70,74.70
5336,2022-05-16,桃園市,30-49歲,103.90,98.90,0.60,80.90
5335,2022-05-16,桃園市,18-29歲,106.90,101.40,0.40,75.00
5334,2022-05-16,桃園市,12-17歲,89.00,80.00,0.00,0.90
5333,2022-05-16,桃園市,06-11歲,4.80,0.00,0.00,0.00
5332,2022-05-16,桃園市,總計,87.10,82.40,0.50,64.10
5331,2022-05-16,新北市,75歲以上,80.00,74.00,1.00,63.40
5330,2022-05-16,新北市,65歲以上,86.40,82.20,0.90,72.60
5329,2022-05-16,新北市,65-74歲,89.40,86.00,0.80,76.90
5328,2022-05-16,新北市,50-64歲,90.90,87.10,0.70,74.80
5327,2022-05-16,新北市,30-49歲,98.60,94.20,0.50,78.40
5326,2022-05-16,新北市,18-29歲,101.90,96.60,0.30,73.00
5325,2022-05-16,新北市,12-17歲,90.20,82.20,0.00,0.30
5324,2022-05-16,新北市,06-11歲,6.00,0.00,0.00,0.00
5323,2022-05-16,新北市,總計,86.00,81.50,0.50,64.60
5322,2022-05-16,臺北市,75歲以上,83.10,76.50,1.30,64.60
5321,2022-05-16,臺北市,65歲以上,87.00,82.50,1.20,70.80
5320,2022-05-16,臺北市,65-74歲,89.30,86.20,1.20,74.60
5319,2022-05-16,臺北市,50-64歲,90.20,86.90,1.00,74.50
5318,2022-05-16,臺北市,30-49歲,99.80,96.30,0.70,80.70
5317,2022-05-16,臺北市,18-29歲,100.10,95.70,0.50,73.00
5316,2022-05-16,臺北市,12-17歲,88.00,79.50,0.00,0.30
5315,2022-05-16,臺北市,06-11歲,4.70,0.10,0.00,0.00
5314,2022-05-16,臺北市,總計,84.50,80.60,0.80,64.00
5313,2022-05-23,全國,75歲以上,80.40,73.90,1.40,62.30
5312,2022-05-23,全國,65歲以上,86.40,81.70,1.40,71.20
5311,2022-05-23,全國,65-74歲,89.90,86.30,1.40,76.40
5310,2022-05-23,全國,50-64歲,90.50,86.30,1.10,73.90
5309,2022-05-23,全國,30-49歲,100.40,95.60,0.90,79.40
5308,2022-05-23,全國,18-29歲,103.60,98.30,0.70,76.10
5307,2022-05-23,全國,12-17歲,90.70,81.30,0.00,0.40
5306,2022-05-23,全國,06-11歲,16.90,0.00,0.00,0.00
5305,2022-05-23,全國,總計,86.90,81.40,0.90,64.40
5304,2022-05-23,連江縣,75歲以上,88.40,83.50,0.50,73.60
5303,2022-05-23,連江縣,65歲以上,92.70,90.40,0.40,83.10
5302,2022-05-23,連江縣,65-74歲,94.70,93.60,0.30,87.60
5301,2022-05-23,連江縣,50-64歲,94.80,92.50,0.50,83.90
5300,2022-05-23,連江縣,30-49歲,99.80,97.60,0.40,88.40
5299,2022-05-23,連江縣,18-29歲,99.90,98.40,0.40,86.80
5298,2022-05-23,連江縣,12-17歲,96.60,87.40,0.00,0.00
5297,2022-05-23,連江縣,06-11歲,17.90,0.00,0.00,0.00
5296,2022-05-23,連江縣,總計,89.80,86.80,0.40,75.30
5295,2022-05-23,金門縣,75歲以上,77.20,71.20,0.80,55.90
5294,2022-05-23,金門縣,65歲以上,86.70,82.70,0.80,69.90
5293,2022-05-23,金門縣,65-74歲,92.00,89.20,0.90,77.70
5292,2022-05-23,金門縣,50-64歲,91.60,88.60,0.80,76.00
5291,2022-05-23,金門縣,30-49歲,96.20,92.80,0.50,79.10
5290,2022-05-23,金門縣,18-29歲,97.80,94.50,0.40,78.10
5289,2022-05-23,金門縣,12-17歲,91.20,82.90,0.00,0.90
5288,2022-05-23,金門縣,06-11歲,11.60,0.00,0.00,0.00
5287,2022-05-23,金門縣,總計,87.30,83.60,0.50,68.40
5286,2022-05-23,澎湖縣,75歲以上,73.10,66.60,1.30,55.10
5285,2022-05-23,澎湖縣,65歲以上,83.00,77.70,1.20,67.20
5284,2022-05-23,澎湖縣,65-74歲,90.10,85.80,1.20,75.90
5283,2022-05-23,澎湖縣,50-64歲,92.10,88.20,1.20,77.20
5282,2022-05-23,澎湖縣,30-49歲,99.60,95.40,0.80,82.10
5281,2022-05-23,澎湖縣,18-29歲,100.90,96.90,0.60,81.90
5280,2022-05-23,澎湖縣,12-17歲,93.00,83.30,0.00,0.40
5279,2022-05-23,澎湖縣,06-11歲,24.10,0.00,0.00,0.00
5278,2022-05-23,澎湖縣,總計,87.80,82.60,0.80,68.30
5277,2022-05-23,南投縣,75歲以上,79.80,74.00,1.60,61.70
5276,2022-05-23,南投縣,65歲以上,85.90,81.30,1.40,69.70
5275,2022-05-23,南投縣,65-74歲,90.30,86.50,1.30,75.40
5274,2022-05-23,南投縣,50-64歲,89.20,84.50,1.00,71.00
5273,2022-05-23,南投縣,30-49歲,100.30,94.60,1.10,76.10
5272,2022-05-23,南投縣,18-29歲,103.90,97.80,0.70,76.20
5271,2022-05-23,南投縣,12-17歲,92.70,83.40,0.00,0.80
5270,2022-05-23,南投縣,06-11歲,21.30,0.00,0.00,0.00
5269,2022-05-23,南投縣,總計,87.90,81.80,1.00,63.70
5268,2022-05-23,臺東縣,75歲以上,75.50,67.70,1.50,51.70
5267,2022-05-23,臺東縣,65歲以上,80.90,74.50,1.40,59.40
5266,2022-05-23,臺東縣,65-74歲,84.50,78.90,1.40,64.40
5265,2022-05-23,臺東縣,50-64歲,86.40,79.70,1.20,63.70
5264,2022-05-23,臺東縣,30-49歲,92.60,85.10,1.10,66.00
5263,2022-05-23,臺東縣,18-29歲,96.50,89.10,0.80,65.90
5262,2022-05-23,臺東縣,12-17歲,90.20,81.20,0.00,1.00
5261,2022-05-23,臺東縣,06-11歲,14.50,0.00,0.00,0.00
5260,2022-05-23,臺東縣,總計,82.10,74.80,1.00,55.10
5259,2022-05-23,花蓮縣,75歲以上,75.40,67.80,1.80,53.70
5258,2022-05-23,花蓮縣,65歲以上,82.40,76.60,1.70,62.60
5257,2022-05-23,花蓮縣,65-74歲,86.90,82.10,1.70,68.20
5256,2022-05-23,花蓮縣,50-64歲,88.30,82.30,1.90,67.00
5255,2022-05-23,花蓮縣,30-49歲,96.10,89.50,2.10,71.30
5254,2022-05-23,花蓮縣,18-29歲,99.00,92.40,1.80,69.40
5253,2022-05-23,花蓮縣,12-17歲,91.30,81.60,0.00,0.60
5252,2022-05-23,花蓮縣,06-11歲,20.90,0.00,0.00,0.00
5251,2022-05-23,花蓮縣,總計,84.40,77.30,1.60,58.30
5250,2022-05-23,嘉義縣,75歲以上,78.50,71.20,1.20,58.60
5249,2022-05-23,嘉義縣,65歲以上,84.90,79.10,1.30,67.70
5248,2022-05-23,嘉義縣,65-74歲,90.00,85.40,1.40,74.90
5247,2022-05-23,嘉義縣,50-64歲,89.80,84.50,1.30,70.90
5246,2022-05-23,嘉義縣,30-49歲,99.30,92.80,1.00,74.70
5245,2022-05-23,嘉義縣,18-29歲,102.30,96.80,0.70,74.80
5244,2022-05-23,嘉義縣,12-17歲,93.10,83.70,0.00,0.50
5243,2022-05-23,嘉義縣,06-11歲,30.30,0.00,0.00,0.00
5242,2022-05-23,嘉義縣,總計,88.60,81.80,1.00,64.00
5241,2022-05-23,嘉義市,75歲以上,80.60,73.60,2.10,61.20
5240,2022-05-23,嘉義市,65歲以上,85.50,80.30,2.30,68.80
5239,2022-05-23,嘉義市,65-74歲,88.70,84.60,2.50,73.60
5238,2022-05-23,嘉義市,50-64歲,90.70,86.70,2.20,73.90
5237,2022-05-23,嘉義市,30-49歲,99.10,94.40,1.80,77.40
5236,2022-05-23,嘉義市,18-29歲,100.90,95.70,1.70,74.60
5235,2022-05-23,嘉義市,12-17歲,91.40,81.60,0.00,0.20
5234,2022-05-23,嘉義市,06-11歲,22.60,0.00,0.00,0.00
5233,2022-05-23,嘉義市,總計,86.30,80.30,1.70,62.40
5232,2022-05-23,苗栗縣,75歲以上,75.70,68.50,1.60,53.70
5231,2022-05-23,苗栗縣,65歲以上,82.20,76.70,1.70,63.40
5230,2022-05-23,苗栗縣,65-74歲,87.00,82.80,1.70,70.70
5229,2022-05-23,苗栗縣,50-64歲,89.20,84.50,1.50,70.60
5228,2022-05-23,苗栗縣,30-49歲,102.70,97.00,1.20,79.10
5227,2022-05-23,苗栗縣,18-29歲,104.30,98.50,0.80,75.80
5226,2022-05-23,苗栗縣,12-17歲,90.50,81.90,0.00,0.40
5225,2022-05-23,苗栗縣,06-11歲,18.00,0.00,0.00,0.00
5224,2022-05-23,苗栗縣,總計,87.20,81.00,1.10,62.30
5223,2022-05-23,新竹市,75歲以上,83.00,77.70,1.20,66.50
5222,2022-05-23,新竹市,65歲以上,87.90,84.10,0.90,74.80
5221,2022-05-23,新竹市,65-74歲,90.90,87.90,0.80,79.70
5220,2022-05-23,新竹市,50-64歲,91.00,87.30,0.70,74.60
5219,2022-05-23,新竹市,30-49歲,101.80,98.10,0.70,81.70
5218,2022-05-23,新竹市,18-29歲,108.00,101.30,0.50,77.70
5217,2022-05-23,新竹市,12-17歲,90.60,80.40,0.00,0.40
5216,2022-05-23,新竹市,06-11歲,16.50,0.00,0.00,0.00
5215,2022-05-23,新竹市,總計,85.90,80.40,0.60,62.70
5214,2022-05-23,宜蘭縣,75歲以上,82.90,77.10,0.80,65.00
5213,2022-05-23,宜蘭縣,65歲以上,87.40,82.90,0.80,72.30
5212,2022-05-23,宜蘭縣,65-74歲,90.60,87.10,0.80,77.70
5211,2022-05-23,宜蘭縣,50-64歲,92.00,88.00,0.60,76.90
5210,2022-05-23,宜蘭縣,30-49歲,100.40,95.50,0.60,80.30
5209,2022-05-23,宜蘭縣,18-29歲,100.90,95.80,0.40,75.60
5208,2022-05-23,宜蘭縣,12-17歲,90.10,81.40,0.00,0.30
5207,2022-05-23,宜蘭縣,06-11歲,18.40,0.00,0.00,0.00
5206,2022-05-23,宜蘭縣,總計,87.50,82.10,0.50,65.90
5205,2022-05-23,基隆市,75歲以上,83.20,77.00,1.10,66.20
5204,2022-05-23,基隆市,65歲以上,89.00,84.80,1.00,75.70
5203,2022-05-23,基隆市,65-74歲,92.10,88.90,1.00,80.90
5202,2022-05-23,基隆市,50-64歲,91.10,87.30,2.10,74.70
5201,2022-05-23,基隆市,30-49歲,99.50,94.30,1.90,78.00
5200,2022-05-23,基隆市,18-29歲,101.00,95.60,1.40,73.60
5199,2022-05-23,基隆市,12-17歲,91.80,83.60,0.00,0.40
5198,2022-05-23,基隆市,06-11歲,13.40,0.00,0.00,0.00
5197,2022-05-23,基隆市,總計,88.20,83.10,1.50,66.40
5196,2022-05-23,屏東縣,75歲以上,79.20,71.50,1.30,58.80
5195,2022-05-23,屏東縣,65歲以上,85.60,79.80,1.40,68.20
5194,2022-05-23,屏東縣,65-74歲,89.70,85.10,1.40,74.20
5193,2022-05-23,屏東縣,50-64歲,89.70,84.10,1.10,70.20
5192,2022-05-23,屏東縣,30-49歲,97.70,91.20,0.90,73.40
5191,2022-05-23,屏東縣,18-29歲,100.20,94.00,0.70,73.00
5190,2022-05-23,屏東縣,12-17歲,92.80,81.40,0.00,0.20
5189,2022-05-23,屏東縣,06-11歲,31.30,0.00,0.00,0.00
5188,2022-05-23,屏東縣,總計,87.40,80.00,0.90,62.30
5187,2022-05-23,雲林縣,75歲以上,79.80,71.90,1.10,57.00
5186,2022-05-23,雲林縣,65歲以上,84.80,78.70,1.10,65.50
5185,2022-05-23,雲林縣,65-74歲,89.00,84.30,1.20,72.50
5184,2022-05-23,雲林縣,50-64歲,90.60,85.60,0.80,73.00
5183,2022-05-23,雲林縣,30-49歲,100.70,94.80,0.60,77.00
5182,2022-05-23,雲林縣,18-29歲,103.20,97.60,0.40,75.40
5181,2022-05-23,雲林縣,12-17歲,91.30,81.70,0.00,0.20
5180,2022-05-23,雲林縣,06-11歲,26.20,0.00,0.00,0.00
5179,2022-05-23,雲林縣,總計,88.20,81.40,0.60,63.20
5178,2022-05-23,彰化縣,75歲以上,80.00,74.10,1.00,64.50
5177,2022-05-23,彰化縣,65歲以上,86.40,81.90,0.90,73.00
5176,2022-05-23,彰化縣,65-74歲,90.80,87.30,0.80,78.80
5175,2022-05-23,彰化縣,50-64歲,91.20,87.00,0.70,75.00
5174,2022-05-23,彰化縣,30-49歲,102.80,97.50,0.70,80.20
5173,2022-05-23,彰化縣,18-29歲,108.20,102.60,0.50,79.60
5172,2022-05-23,彰化縣,12-17歲,91.50,82.00,0.00,0.30
5171,2022-05-23,彰化縣,06-11歲,21.60,0.00,0.00,0.00
5170,2022-05-23,彰化縣,總計,88.90,82.90,0.60,65.60
5169,2022-05-23,新竹縣,75歲以上,74.60,68.60,0.90,54.70
5168,2022-05-23,新竹縣,65歲以上,82.70,78.10,0.90,65.80
5167,2022-05-23,新竹縣,65-74歲,88.70,85.10,0.90,73.90
5166,2022-05-23,新竹縣,50-64歲,90.30,86.10,0.50,73.30
5165,2022-05-23,新竹縣,30-49歲,106.10,101.00,0.40,82.50
5164,2022-05-23,新竹縣,18-29歲,106.70,101.90,0.30,75.70
5163,2022-05-23,新竹縣,12-17歲,89.90,80.70,0.00,0.30
5162,2022-05-23,新竹縣,06-11歲,13.70,0.00,0.00,0.00
5161,2022-05-23,新竹縣,總計,86.40,80.90,0.40,61.70
5160,2022-05-23,高雄市,75歲以上,80.10,73.60,1.40,63.30
5159,2022-05-23,高雄市,65歲以上,87.40,82.80,1.50,73.20
5158,2022-05-23,高雄市,65-74歲,91.20,87.60,1.50,78.30
5157,2022-05-23,高雄市,50-64歲,90.50,86.10,1.40,72.70
5156,2022-05-23,高雄市,30-49歲,99.20,94.40,1.20,77.80
5155,2022-05-23,高雄市,18-29歲,103.20,97.70,0.90,75.30
5154,2022-05-23,高雄市,12-17歲,91.70,81.90,0.00,0.30
5153,2022-05-23,高雄市,06-11歲,22.70,0.00,0.00,0.00
5152,2022-05-23,高雄市,總計,87.50,81.70,1.10,64.60
5151,2022-05-23,臺南市,75歲以上,76.90,69.50,1.60,56.00
5150,2022-05-23,臺南市,65歲以上,83.60,77.70,1.80,65.10
5149,2022-05-23,臺南市,65-74歲,87.60,82.60,1.90,70.60
5148,2022-05-23,臺南市,50-64歲,89.50,84.40,1.50,71.20
5147,2022-05-23,臺南市,30-49歲,100.30,95.00,1.30,78.20
5146,2022-05-23,臺南市,18-29歲,105.10,99.30,0.90,77.00
5145,2022-05-23,臺南市,12-17歲,90.40,80.40,0.00,0.20
5144,2022-05-23,臺南市,06-11歲,19.80,0.00,0.00,0.00
5143,2022-05-23,臺南市,總計,87.00,80.60,1.20,63.00
5142,2022-05-23,臺中市,75歲以上,82.00,76.10,2.90,66.00
5141,2022-05-23,臺中市,65歲以上,87.70,83.40,2.70,74.50
5140,2022-05-23,臺中市,65-74歲,90.60,87.20,2.60,79.00
5139,2022-05-23,臺中市,50-64歲,90.50,86.40,1.50,75.50
5138,2022-05-23,臺中市,30-49歲,100.70,95.90,1.30,80.70
5137,2022-05-23,臺中市,18-29歲,105.10,100.10,1.00,79.80
5136,2022-05-23,臺中市,12-17歲,90.80,81.60,0.00,0.30
5135,2022-05-23,臺中市,06-11歲,16.10,0.00,0.00,0.00
5134,2022-05-23,臺中市,總計,86.80,81.40,1.30,65.20
5133,2022-05-23,桃園市,75歲以上,84.10,78.40,0.90,67.50
5132,2022-05-23,桃園市,65歲以上,88.90,85.00,0.90,76.00
5131,2022-05-23,桃園市,65-74歲,91.30,88.30,0.90,80.30
5130,2022-05-23,桃園市,50-64歲,91.30,87.40,0.70,75.90
5129,2022-05-23,桃園市,30-49歲,104.10,99.20,0.60,82.60
5128,2022-05-23,桃園市,18-29歲,107.10,101.70,0.40,77.20
5127,2022-05-23,桃園市,12-17歲,89.40,80.00,0.00,0.90
5126,2022-05-23,桃園市,06-11歲,10.80,0.00,0.00,0.10
5125,2022-05-23,桃園市,總計,87.70,82.70,0.50,65.30
5124,2022-05-23,新北市,75歲以上,80.20,74.30,1.00,64.00
5123,2022-05-23,新北市,65歲以上,86.60,82.50,0.90,73.20
5122,2022-05-23,新北市,65-74歲,89.60,86.30,0.80,77.50
5121,2022-05-23,新北市,50-64歲,91.00,87.40,0.70,75.70
5120,2022-05-23,新北市,30-49歲,98.70,94.40,0.50,79.40
5119,2022-05-23,新北市,18-29歲,102.10,96.80,0.30,74.40
5118,2022-05-23,新北市,12-17歲,90.70,82.10,0.00,0.30
5117,2022-05-23,新北市,06-11歲,13.90,0.00,0.00,0.00
5116,2022-05-23,新北市,總計,86.60,81.70,0.50,65.50
5115,2022-05-23,臺北市,75歲以上,83.30,76.80,1.30,65.20
5114,2022-05-23,臺北市,65歲以上,87.10,82.80,1.30,71.40
5113,2022-05-23,臺北市,65-74歲,89.50,86.40,1.20,75.20
5112,2022-05-23,臺北市,50-64歲,90.30,87.00,1.00,75.10
5111,2022-05-23,臺北市,30-49歲,99.90,96.50,0.70,81.60
5110,2022-05-23,臺北市,18-29歲,100.20,95.80,0.50,74.20
5109,2022-05-23,臺北市,12-17歲,88.50,79.50,0.00,0.30
5108,2022-05-23,臺北市,06-11歲,10.40,0.10,0.00,0.00
5107,2022-05-23,臺北市,總計,85.00,80.70,0.80,64.70
5106,2022-05-30,全國,75歲以上,80.60,74.40,1.40,62.90
5105,2022-05-30,全國,65歲以上,86.70,82.20,1.40,71.90
5104,2022-05-30,全國,65-74歲,90.20,86.70,1.40,77.10
5103,2022-05-30,全國,50-64歲,90.70,86.70,1.10,74.90
5102,2022-05-30,全國,30-49歲,100.60,96.00,0.90,80.70
5101,2022-05-30,全國,18-29歲,103.70,98.70,0.70,77.60
5100,2022-05-30,全國,12-17歲,92.10,82.10,0.10,2.40
5099,2022-05-30,全國,06-11歲,37.20,0.00,0.00,0.00
5098,2022-05-30,全國,總計,88.40,81.80,0.90,65.50
5097,2022-05-30,連江縣,75歲以上,89.20,84.30,0.50,74.90
5096,2022-05-30,連江縣,65歲以上,93.00,90.60,0.40,83.70
5095,2022-05-30,連江縣,65-74歲,94.80,93.60,0.30,87.80
5094,2022-05-30,連江縣,50-64歲,94.80,92.60,0.50,84.60
5093,2022-05-30,連江縣,30-49歲,100.10,98.10,0.40,89.40
5092,2022-05-30,連江縣,18-29歲,99.70,98.40,0.40,87.80
5091,2022-05-30,連江縣,12-17歲,97.90,89.50,0.00,0.20
5090,2022-05-30,連江縣,06-11歲,44.30,0.00,0.00,0.00
5089,2022-05-30,連江縣,總計,91.20,87.10,0.40,76.10
5088,2022-05-30,金門縣,75歲以上,77.40,71.40,0.80,56.60
5087,2022-05-30,金門縣,65歲以上,86.90,83.00,0.80,70.60
5086,2022-05-30,金門縣,65-74歲,92.30,89.40,0.90,78.30
5085,2022-05-30,金門縣,50-64歲,91.70,88.90,0.70,76.90
5084,2022-05-30,金門縣,30-49歲,96.30,93.10,0.50,80.10
5083,2022-05-30,金門縣,18-29歲,97.80,94.80,0.40,79.50
5082,2022-05-30,金門縣,12-17歲,94.00,84.10,0.00,2.50
5081,2022-05-30,金門縣,06-11歲,52.50,0.00,0.00,0.00
5080,2022-05-30,金門縣,總計,89.10,83.90,0.50,69.40
5079,2022-05-30,澎湖縣,75歲以上,73.50,67.40,1.30,56.00
5078,2022-05-30,澎湖縣,65歲以上,83.30,78.60,1.20,68.10
5077,2022-05-30,澎湖縣,65-74歲,90.40,86.60,1.20,76.80
5076,2022-05-30,澎湖縣,50-64歲,92.40,88.80,1.20,78.10
5075,2022-05-30,澎湖縣,30-49歲,99.70,95.80,0.80,83.10
5074,2022-05-30,澎湖縣,18-29歲,100.90,97.10,0.60,82.90
5073,2022-05-30,澎湖縣,12-17歲,93.80,84.20,0.00,1.70
5072,2022-05-30,澎湖縣,06-11歲,44.10,0.00,0.00,0.00
5071,2022-05-30,澎湖縣,總計,88.80,83.10,0.80,69.10
5070,2022-05-30,南投縣,75歲以上,80.00,74.40,1.70,62.20
5069,2022-05-30,南投縣,65歲以上,86.10,81.70,1.40,70.30
5068,2022-05-30,南投縣,65-74歲,90.50,86.90,1.30,76.00
5067,2022-05-30,南投縣,50-64歲,89.40,85.00,1.10,71.80
5066,2022-05-30,南投縣,30-49歲,100.50,95.10,1.10,77.30
5065,2022-05-30,南投縣,18-29歲,104.00,98.20,0.70,77.40
5064,2022-05-30,南投縣,12-17歲,93.80,83.80,0.00,4.70
5063,2022-05-30,南投縣,06-11歲,43.10,0.00,0.00,0.00
5062,2022-05-30,南投縣,總計,89.30,82.20,1.00,64.70
5061,2022-05-30,臺東縣,75歲以上,75.80,68.30,1.50,52.50
5060,2022-05-30,臺東縣,65歲以上,81.40,75.10,1.40,60.30
5059,2022-05-30,臺東縣,65-74歲,85.00,79.60,1.40,65.40
5058,2022-05-30,臺東縣,50-64歲,86.80,80.50,1.20,64.80
5057,2022-05-30,臺東縣,30-49歲,92.90,85.80,1.10,67.50
5056,2022-05-30,臺東縣,18-29歲,96.70,89.80,0.80,67.20
5055,2022-05-30,臺東縣,12-17歲,91.40,81.60,0.00,1.80
5054,2022-05-30,臺東縣,06-11歲,32.40,0.00,0.00,0.00
5053,2022-05-30,臺東縣,總計,83.40,75.40,1.00,56.20
5052,2022-05-30,花蓮縣,75歲以上,75.70,68.40,1.80,54.30
5051,2022-05-30,花蓮縣,65歲以上,82.80,77.20,1.80,63.20
5050,2022-05-30,花蓮縣,65-74歲,87.30,82.70,1.70,68.90
5049,2022-05-30,花蓮縣,50-64歲,88.50,82.80,1.90,67.70
5048,2022-05-30,花蓮縣,30-49歲,96.30,90.00,2.10,72.20
5047,2022-05-30,花蓮縣,18-29歲,99.10,92.70,1.80,70.40
5046,2022-05-30,花蓮縣,12-17歲,91.60,81.60,0.00,5.40
5045,2022-05-30,花蓮縣,06-11歲,23.90,0.00,0.00,0.00
5044,2022-05-30,花蓮縣,總計,84.70,77.70,1.70,59.30
5043,2022-05-30,嘉義縣,75歲以上,78.90,72.10,1.20,59.90
5042,2022-05-30,嘉義縣,65歲以上,85.30,79.90,1.30,68.90
5041,2022-05-30,嘉義縣,65-74歲,90.40,86.20,1.50,76.10
5040,2022-05-30,嘉義縣,50-64歲,90.10,85.20,1.30,72.10
5039,2022-05-30,嘉義縣,30-49歲,99.50,93.50,1.00,76.30
5038,2022-05-30,嘉義縣,18-29歲,102.40,97.30,0.70,76.50
5037,2022-05-30,嘉義縣,12-17歲,94.90,84.40,0.00,1.60
5036,2022-05-30,嘉義縣,06-11歲,66.60,0.00,0.00,0.00
5035,2022-05-30,嘉義縣,總計,90.50,82.40,1.00,65.20
5034,2022-05-30,嘉義市,75歲以上,80.80,74.20,2.20,61.90
5033,2022-05-30,嘉義市,65歲以上,85.90,81.00,2.40,69.60
5032,2022-05-30,嘉義市,65-74歲,89.20,85.30,2.50,74.40
5031,2022-05-30,嘉義市,50-64歲,90.90,87.20,2.20,74.80
5030,2022-05-30,嘉義市,30-49歲,99.20,94.80,1.90,78.70
5029,2022-05-30,嘉義市,18-29歲,100.90,96.10,1.80,76.10
5028,2022-05-30,嘉義市,12-17歲,93.20,82.60,0.10,1.20
5027,2022-05-30,嘉義市,06-11歲,42.10,0.00,0.00,0.00
5026,2022-05-30,嘉義市,總計,87.90,80.70,1.70,63.40
5025,2022-05-30,苗栗縣,75歲以上,75.90,68.90,1.60,54.30
5024,2022-05-30,苗栗縣,65歲以上,82.50,77.20,1.70,64.10
5023,2022-05-30,苗栗縣,65-74歲,87.40,83.40,1.70,71.50
5022,2022-05-30,苗栗縣,50-64歲,89.40,85.00,1.50,71.60
5021,2022-05-30,苗栗縣,30-49歲,102.90,97.50,1.20,80.50
5020,2022-05-30,苗栗縣,18-29歲,104.30,98.90,0.80,77.20
5019,2022-05-30,苗栗縣,12-17歲,92.80,82.90,0.00,2.00
5018,2022-05-30,苗栗縣,06-11歲,38.70,0.00,0.00,0.00
5017,2022-05-30,苗栗縣,總計,88.80,81.40,1.10,63.40
5016,2022-05-30,新竹市,75歲以上,83.20,78.10,1.20,67.10
5015,2022-05-30,新竹市,65歲以上,88.10,84.40,0.90,75.30
5014,2022-05-30,新竹市,65-74歲,91.10,88.30,0.80,80.20
5013,2022-05-30,新竹市,50-64歲,91.10,87.60,0.70,75.50
5012,2022-05-30,新竹市,30-49歲,102.00,98.50,0.80,83.00
5011,2022-05-30,新竹市,18-29歲,108.10,101.50,0.50,79.10
5010,2022-05-30,新竹市,12-17歲,91.40,80.70,0.00,0.50
5009,2022-05-30,新竹市,06-11歲,38.50,0.00,0.00,0.00
5008,2022-05-30,新竹市,總計,87.90,80.60,0.60,63.60
5007,2022-05-30,宜蘭縣,75歲以上,83.10,77.60,0.80,65.60
5006,2022-05-30,宜蘭縣,65歲以上,87.60,83.50,0.80,73.00
5005,2022-05-30,宜蘭縣,65-74歲,90.90,87.70,0.80,78.40
5004,2022-05-30,宜蘭縣,50-64歲,92.20,88.40,0.60,77.60
5003,2022-05-30,宜蘭縣,30-49歲,100.60,95.90,0.60,81.30
5002,2022-05-30,宜蘭縣,18-29歲,100.90,96.10,0.40,76.80
5001,2022-05-30,宜蘭縣,12-17歲,92.60,82.70,0.00,2.70
5000,2022-05-30,宜蘭縣,06-11歲,52.80,0.00,0.00,0.00
4999,2022-05-30,宜蘭縣,總計,89.80,82.50,0.50,66.80
4998,2022-05-30,基隆市,75歲以上,83.40,77.20,1.20,66.70
4997,2022-05-30,基隆市,65歲以上,89.10,85.00,1.10,76.20
4996,2022-05-30,基隆市,65-74歲,92.20,89.20,1.00,81.40
4995,2022-05-30,基隆市,50-64歲,91.20,87.60,2.10,75.60
4994,2022-05-30,基隆市,30-49歲,99.60,94.70,1.90,79.10
4993,2022-05-30,基隆市,18-29歲,101.00,95.80,1.40,74.90
4992,2022-05-30,基隆市,12-17歲,92.00,83.70,0.00,1.10
4991,2022-05-30,基隆市,06-11歲,20.00,0.00,0.00,0.00
4990,2022-05-30,基隆市,總計,88.60,83.30,1.50,67.30
4989,2022-05-30,屏東縣,75歲以上,79.50,72.20,1.30,59.40
4988,2022-05-30,屏東縣,65歲以上,86.00,80.50,1.40,68.80
4987,2022-05-30,屏東縣,65-74歲,90.10,85.80,1.50,74.70
4986,2022-05-30,屏東縣,50-64歲,90.00,84.80,1.20,71.10
4985,2022-05-30,屏東縣,30-49歲,98.00,91.80,1.00,74.70
4984,2022-05-30,屏東縣,18-29歲,100.30,94.50,0.70,74.20
4983,2022-05-30,屏東縣,12-17歲,94.50,82.50,0.00,1.50
4982,2022-05-30,屏東縣,06-11歲,64.60,0.00,0.00,0.00
4981,2022-05-30,屏東縣,總計,89.40,80.60,0.90,63.20
4980,2022-05-30,雲林縣,75歲以上,80.20,72.60,1.10,58.00
4979,2022-05-30,雲林縣,65歲以上,85.20,79.40,1.10,66.50
4978,2022-05-30,雲林縣,65-74歲,89.40,85.00,1.20,73.50
4977,2022-05-30,雲林縣,50-64歲,90.90,86.30,0.80,74.20
4976,2022-05-30,雲林縣,30-49歲,101.00,95.40,0.60,78.90
4975,2022-05-30,雲林縣,18-29歲,103.40,98.10,0.40,77.40
4974,2022-05-30,雲林縣,12-17歲,93.10,82.70,0.00,1.50
4973,2022-05-30,雲林縣,06-11歲,44.60,0.00,0.00,0.00
4972,2022-05-30,雲林縣,總計,89.50,82.00,0.60,64.60
4971,2022-05-30,彰化縣,75歲以上,80.30,74.70,1.00,64.90
4970,2022-05-30,彰化縣,65歲以上,86.70,82.50,0.90,73.50
4969,2022-05-30,彰化縣,65-74歲,91.10,87.90,0.80,79.40
4968,2022-05-30,彰化縣,50-64歲,91.50,87.60,0.80,76.00
4967,2022-05-30,彰化縣,30-49歲,103.00,98.00,0.70,81.60
4966,2022-05-30,彰化縣,18-29歲,108.30,103.00,0.50,81.10
